/* DATA DESCRIPTION:
Citation:	Krumpen, Thomas; Itkin, Polona; Krocker, Ralf; Bartsch, Annekathrin (2021): Ice radar raw data (sigma S6 ice radar) of RV POLARSTERN during cruise PS122/2. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.929435
Abstract:	The radar system on board of Polarstern features a rotating antenna that is mounted on the observation deck, above the bridge. The antenna transmit microwave pulses at short intervals, which are reflected back to the radar system by the water or pack ice. This produces an image of the positions of ice floes within a radius of 3 nautical miles (ca. 5,4 km) and their sizes in relation to the ship. The imaging technique offers an undiminished view and remains unaffected by weather or darkness, i.e., it can penetrate rain clouds and fog and therefore offers an undiminished view even at night. The sector without information is blogged by ship facilities.
	The RV Polarstern’s marine radar systems operated throughout the drift phase of MOSAiC. The imaging system, which shows Polarstern in the centre of the screen, offers vital information on floe movements, deformation and formation of cracks in the ship’s immediate vicinity.
Project(s):	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 87.360862 * MEDIAN LONGITUDE: 99.549625 * SOUTH-BOUND LATITUDE: 86.576287 * WEST-BOUND LONGITUDE: 49.987776 * NORTH-BOUND LATITUDE: 88.598700 * EAST-BOUND LONGITUDE: 118.710813
	DATE/TIME START: 2019-12-14T00:00:57 * DATE/TIME END: 2020-02-24T23:54:55
Event(s):	PS122/2_0_Underway-45 * LATITUDE START: 86.603192 * LONGITUDE START: 118.710813 * LATITUDE END: 88.578030 * LONGITUDE END: 49.987776 * DATE/TIME START: 2019-12-14T00:00:57 * DATE/TIME END: 2020-02-24T23:54:55 * Sensor URI: https://hdl.handle.net/10013/sensor.998eea17-7647-4523-a696-d8d448b92aa6 * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Ice radar (ICERAD)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	LATITUDE (Latitude) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html)
	Binary Object (Binary) * PI: Krumpen, Thomas (https://orcid.org/0000-0001-6234-8756, Thomas.Krumpen@awi.de, http://www.awi.de/en/about-us/organisation/staff/thomas-krumpen.html) * COMMENT: .tif ice radar image
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	19886 data points
Files:	All files referred to in data matrix can be downloaded in one go as ZIP <https://download.pangaea.de/dataset/929435/allfiles.zip> or TAR <https://download.pangaea.de/dataset/929435/allfiles.tar> (PANGAEA user account required). To download single files, use the filename from data matrix appended to "https://download.pangaea.de/dataset/929435/files/".
*/
Date/Time	Latitude	Longitude	Binary
2019-12-14T12:34:36	86.6134980	118.4282460	S6_OUT0_20191214_123436.tif
2019-12-14T12:39:34	86.6135540	118.4264570	S6_OUT0_20191214_123934.tif
2019-12-14T12:44:24	86.6136100	118.4247050	S6_OUT0_20191214_124424.tif
2019-12-14T12:49:44	86.6136640	118.4227580	S6_OUT0_20191214_124944.tif
2019-12-14T12:54:33	86.6137150	118.4210130	S6_OUT0_20191214_125433.tif
2019-12-14T13:02:12	86.6137960	118.4183160	S6_OUT0_20191214_130212.tif
2019-12-14T13:04:20	86.6138140	118.4176000	S6_OUT0_20191214_130420.tif
2019-12-14T13:09:47	86.6138670	118.4156880	S6_OUT0_20191214_130947.tif
2019-12-14T13:14:27	86.6139130	118.4141170	S6_OUT0_20191214_131427.tif
2019-12-14T13:19:54	86.6139660	118.4123620	S6_OUT0_20191214_131954.tif
2019-12-14T13:24:20	86.6140060	118.4108250	S6_OUT0_20191214_132420.tif
2019-12-14T13:30:13	86.6140610	118.4090100	S6_OUT0_20191214_133013.tif
2019-12-14T13:34:25	86.6140980	118.4077930	S6_OUT0_20191214_133425.tif
2019-12-14T13:40:06	86.6141520	118.4060010	S6_OUT0_20191214_134006.tif
2019-12-14T13:44:30	86.6141880	118.4045910	S6_OUT0_20191214_134430.tif
2019-12-14T13:50:10	86.6142360	118.4028130	S6_OUT0_20191214_135010.tif
2019-12-14T13:54:16	86.6142710	118.4016040	S6_OUT0_20191214_135416.tif
2019-12-14T14:01:56	86.6143360	118.3992490	S6_OUT0_20191214_140156.tif
2019-12-14T14:04:15	86.6143520	118.3985440	S6_OUT0_20191214_140415.tif
2019-12-14T14:09:45	86.6143850	118.3969670	S6_OUT0_20191214_140945.tif
2019-12-14T14:14:31	86.6144190	118.3956030	S6_OUT0_20191214_141431.tif
2019-12-14T14:19:37	86.6144590	118.3941820	S6_OUT0_20191214_141937.tif
2019-12-14T14:24:35	86.6144950	118.3927130	S6_OUT0_20191214_142435.tif
2019-12-14T14:29:50	86.6145310	118.3910740	S6_OUT0_20191214_142950.tif
2019-12-14T14:34:31	86.6145650	118.3896770	S6_OUT0_20191214_143431.tif
2019-12-14T14:39:53	86.6146020	118.3880760	S6_OUT0_20191214_143953.tif
2019-12-14T14:44:19	86.6146280	118.3867220	S6_OUT0_20191214_144419.tif
2019-12-14T14:49:22	86.6146610	118.3851770	S6_OUT0_20191214_144922.tif
2019-12-14T14:54:14	86.6146960	118.3837060	S6_OUT0_20191214_145414.tif
2019-12-14T15:02:05	86.6147480	118.3814270	S6_OUT0_20191214_150205.tif
2019-12-14T15:04:29	86.6147620	118.3806840	S6_OUT0_20191214_150429.tif
2019-12-14T15:10:17	86.6148000	118.3789260	S6_OUT0_20191214_151017.tif
2019-12-14T15:14:19	86.6148260	118.3775850	S6_OUT0_20191214_151419.tif
2019-12-14T15:19:57	86.6148580	118.3759530	S6_OUT0_20191214_151957.tif
2019-12-14T15:24:23	86.6148840	118.3746280	S6_OUT0_20191214_152423.tif
2019-12-14T15:30:20	86.6149230	118.3728750	S6_OUT0_20191214_153020.tif
2019-12-14T15:34:29	86.6149570	118.3717880	S6_OUT0_20191214_153429.tif
2019-12-14T15:39:53	86.6150030	118.3705410	S6_OUT0_20191214_153953.tif
2019-12-14T15:44:21	86.6150410	118.3692880	S6_OUT0_20191214_154421.tif
2019-12-14T15:49:50	86.6150790	118.3677450	S6_OUT0_20191214_154950.tif
2019-12-14T15:54:22	86.6151140	118.3664740	S6_OUT0_20191214_155422.tif
2019-12-14T16:03:36	86.6151820	118.3640790	S6_OUT0_20191214_160336.tif
2019-12-14T16:05:37	86.6151990	118.3634250	S6_OUT0_20191214_160537.tif
2019-12-14T16:10:26	86.6152250	118.3622870	S6_OUT0_20191214_161026.tif
2019-12-14T16:14:13	86.6152500	118.3612220	S6_OUT0_20191214_161413.tif
2019-12-14T16:20:39	86.6152880	118.3593930	S6_OUT0_20191214_162039.tif
2019-12-14T16:24:17	86.6153070	118.3584610	S6_OUT0_20191214_162417.tif
2019-12-14T16:30:05	86.6153400	118.3569380	S6_OUT0_20191214_163005.tif
2019-12-14T16:34:30	86.6153640	118.3557880	S6_OUT0_20191214_163430.tif
2019-12-14T16:40:00	86.6153950	118.3544310	S6_OUT0_20191214_164000.tif
2019-12-14T16:44:26	86.6154260	118.3530890	S6_OUT0_20191214_164426.tif
2019-12-14T16:49:48	86.6154620	118.3518450	S6_OUT0_20191214_164948.tif
2019-12-14T16:54:35	86.6154920	118.3508570	S6_OUT0_20191214_165435.tif
2019-12-14T17:01:28	86.6155330	118.3491880	S6_OUT0_20191214_170128.tif
2019-12-14T17:04:36	86.6155500	118.3484390	S6_OUT0_20191214_170436.tif
2019-12-14T17:10:16	86.6155760	118.3470380	S6_OUT0_20191214_171016.tif
2019-12-14T17:14:32	86.6155890	118.3458440	S6_OUT0_20191214_171432.tif
2019-12-14T17:19:52	86.6156180	118.3446500	S6_OUT0_20191214_171952.tif
2019-12-14T17:24:29	86.6156390	118.3436090	S6_OUT0_20191214_172429.tif
2019-12-14T17:29:53	86.6156850	118.3424910	S6_OUT0_20191214_172953.tif
2019-12-14T17:34:26	86.6157200	118.3414520	S6_OUT0_20191214_173426.tif
2019-12-14T17:39:40	86.6157580	118.3403220	S6_OUT0_20191214_173940.tif
2019-12-14T17:44:29	86.6157870	118.3392170	S6_OUT0_20191214_174429.tif
2019-12-14T17:50:09	86.6158260	118.3379100	S6_OUT0_20191214_175009.tif
2019-12-14T17:54:35	86.6158560	118.3368450	S6_OUT0_20191214_175435.tif
2019-12-14T17:59:37	86.6158870	118.3356320	S6_OUT0_20191214_175937.tif
2019-12-14T18:02:01	86.6159040	118.3350170	S6_OUT0_20191214_180201.tif
2019-12-14T18:04:34	86.6159220	118.3344500	S6_OUT0_20191214_180434.tif
2019-12-14T18:10:27	86.6159630	118.3330990	S6_OUT0_20191214_181027.tif
2019-12-14T18:14:21	86.6159890	118.3322110	S6_OUT0_20191214_181421.tif
2019-12-14T18:19:57	86.6160180	118.3309820	S6_OUT0_20191214_181957.tif
2019-12-14T18:24:18	86.6160440	118.3299720	S6_OUT0_20191214_182418.tif
2019-12-14T18:29:42	86.6160760	118.3287920	S6_OUT0_20191214_182942.tif
2019-12-14T18:34:32	86.6161150	118.3277760	S6_OUT0_20191214_183432.tif
2019-12-14T18:39:36	86.6161580	118.3267330	S6_OUT0_20191214_183936.tif
2019-12-14T18:44:16	86.6161850	118.3256890	S6_OUT0_20191214_184416.tif
2019-12-14T18:50:05	86.6162090	118.3244800	S6_OUT0_20191214_185005.tif
2019-12-14T18:54:05	86.6162240	118.3235960	S6_OUT0_20191214_185405.tif
2019-12-14T19:00:34	86.6162360	118.3220620	S6_OUT0_20191214_190034.tif
2019-12-14T19:04:33	86.6162460	118.3211590	S6_OUT0_20191214_190433.tif
2019-12-14T19:09:44	86.6162560	118.3198700	S6_OUT0_20191214_190944.tif
2019-12-14T19:14:15	86.6162760	118.3187850	S6_OUT0_20191214_191415.tif
2019-12-14T19:19:40	86.6162980	118.3175100	S6_OUT0_20191214_191940.tif
2019-12-14T19:24:28	86.6163100	118.3163010	S6_OUT0_20191214_192428.tif
2019-12-14T19:29:56	86.6163270	118.3149210	S6_OUT0_20191214_192956.tif
2019-12-14T19:34:38	86.6163480	118.3137370	S6_OUT0_20191214_193438.tif
