time,latitude,longitude,heading,atmos_pressure,temp,rh,wspd_u_mean,wspd_v_mean
2020-01-15 00:15:00,87.64431705474853,103.18095720609028,326.55084999999997,999.2084,-28.535729999999997,74.76754,-5.005427002322941,0.09611891741571534
2020-01-15 00:16:00,87.64436601003011,103.17977366447448,326.5629,999.2432,-28.53848,74.87652,-5.064407980671229,0.22810515419375638
2020-01-15 00:17:00,87.64441483815511,103.17858188947042,326.5629,999.2356,-28.532690000000002,74.86421999999999,-4.764434146090369,0.21667401283592344
2020-01-15 00:18:00,87.64446328481039,103.17738976478577,326.55084999999997,999.2322,-28.56775,75.11508,-4.951969469897187,0.10857467856886299
2020-01-15 00:19:00,87.64451230367025,103.17619086901347,326.53795,999.2282,-28.56385,74.98145,-4.928839477932072,0.13074214543859364
2020-01-15 00:20:00,87.64456043243408,103.17498160998026,326.53000000000003,999.2162,-28.57716,75.0521,-4.8817363556305615,0.04285089068794635
2020-01-15 00:21:00,87.6446086247762,103.17377379735312,326.5233,999.2058,-28.606270000000002,75.2543,-4.82333974671685,0.027531595191387995
2020-01-15 00:22:00,87.64465656280518,103.17256458600362,326.5208,999.1987,-28.62578,75.32383,-4.849032546440332,-0.03245391540882334
2020-01-15 00:23:00,87.6447047551473,103.17135561307272,326.5183,999.2063,-28.63335,75.21043,-4.7960435542454745,-0.043880212904633356
2020-01-15 00:24:00,87.64475288391114,103.17014826138815,326.5104,999.1955,-28.6357,75.06304,-5.076513469148853,-0.21567502986033138
2020-01-15 00:25:00,87.64480927785239,103.16873661677043,326.5004,999.1788,-28.61832,74.80349,-4.808278431141087,-0.26633956319848456
2020-01-15 00:26:00,87.6448545879788,103.16756927702163,,,,,,
2020-01-15 00:27:00,87.6448998981052,103.16640193727281,,,,,,
2020-01-15 00:28:00,87.6449452082316,103.165234597524,326.5004,999.1654,-28.662940000000003,75.01501999999999,-4.839946090677052,-0.13200951286422727
2020-01-15 00:29:00,87.64498710632326,103.16412955919901,326.5104,999.1894,-28.67029,74.97776,-5.00387286882389,-0.009491644132744422
2020-01-15 00:30:00,87.6450325012207,103.16293581326802,326.5183,999.2238,-28.652009999999997,74.72202,-5.015526630430694,0.06600749013120025
2020-01-15 00:31:00,87.64507859547933,103.1617475827535,326.5208,999.2522,-28.629820000000002,74.53201999999999,-5.053865002898919,0.08503540624210755
2020-01-15 00:32:00,87.64512430826824,103.16056847572327,326.5233,999.2633,-28.60295,74.47559,-5.307398230047322,0.11015946220598342
2020-01-15 00:33:00,87.64516951243084,103.15939779281616,326.53000000000003,999.2574,-28.566979999999997,74.38226,-5.133389331697082,0.11744230405662308
2020-01-15 00:34:00,87.64521465301513,103.15822881062826,326.53795,999.2338,-28.573009999999996,74.74491,-5.16820458205023,0.031036116458319406
2020-01-15 00:35:00,87.64525928497315,103.15705869992574,326.55084999999997,999.2180000000001,-28.58878,75.18476,-5.195134088510196,-0.11271042382310019
2020-01-15 00:36:00,87.64530378977459,103.1558811823527,326.5629,999.2111,-28.60383,75.40701,-4.922706063971896,-0.20053295360030973
2020-01-15 00:37:00,87.6453473409017,103.15470846494038,326.56579999999997,999.2168,-28.646520000000002,75.64001,-5.032339492878346,-0.2452524235961025
2020-01-15 00:38:00,87.64539216359456,103.1535269578298,326.56579999999997,999.2218,-28.646990000000002,75.34586,-4.944348867094621,-0.1856848305881175
2020-01-15 00:39:00,87.6454371770223,103.15234095255533,326.56579999999997,999.2373,-28.68641,75.29094,-4.8878749225731495,-0.08054701915849502
2020-01-15 00:40:00,87.64548269907634,103.15114518801371,326.5629,999.238,-28.721559999999997,75.12228,-4.825089662396978,-0.05546915983967808
2020-01-15 00:41:00,87.64552796681721,103.1499500910441,326.55084999999997,999.2417,-28.78218,75.08542,-4.544130636555093,0.03461470787460475
2020-01-15 00:42:00,87.64557387034098,103.14875721931458,326.53795,999.2571,-28.81185,74.92274,-4.985112084873691,0.031108369791218764
2020-01-15 00:43:00,87.64562021891277,103.1475671450297,326.53795,999.2591,-28.823390000000003,74.62419,-4.934996994226907,-0.002530653681401646
2020-01-15 00:44:00,87.64566491444906,103.14639361699422,326.53000000000003,999.2781,-28.83144,74.48883000000001,-4.947686880446815,0.05611147989380223
2020-01-15 00:45:00,87.6457109451294,103.14521408081055,326.5233,999.3137,-28.8562,74.6143,-4.933766439957335,0.06263153263211622
2020-01-15 00:46:00,87.64575824737548,103.14402813911438,326.5208,999.3371,-28.87365,74.71037,-4.809672789650154,0.15012650163064825
2020-01-15 00:47:00,87.64580554962158,103.142839829127,326.5183,999.3386,-28.87275,74.62364000000001,-5.037224346749608,0.10708702936888442
2020-01-15 00:48:00,87.64585361480714,103.14163463910421,326.51455,999.3284,-28.87037,74.64842,-4.890807163024647,0.03900531308051842
2020-01-15 00:49:00,87.64590129852294,103.1404214700063,326.50915,999.3122,-28.87864,74.79666,-4.915410532905146,0.04661887606876393
2020-01-15 00:50:00,87.6459482828776,103.13920332590739,326.50915,999.3064,-28.88617,74.84045,-4.8335219503102245,0.0744434218479809
2020-01-15 00:51:00,87.64599539438883,103.13798483212788,326.5004,999.2968,-28.90987,74.97492,-4.642658713723389,0.014266544878907628
2020-01-15 00:52:00,87.64604295094809,103.13675050735473,326.5004,999.2759,-28.93417,75.0579,-4.893222370356378,-0.0783075878741576
2020-01-15 00:53:00,87.64609088897706,103.13550766309102,326.49580000000003,999.2412,-28.92176,74.87257,-4.677673112947485,-0.21414516069011186
2020-01-15 00:54:00,87.64613939921061,103.13425844510397,326.4954,999.2128,-28.95686,75.14364,-4.589956821518511,-0.28591422526304927
2020-01-15 00:55:00,87.6461898167928,103.13300908406576,326.4946,999.1988,-28.99665,75.39838,-4.549403045892837,-0.34992315471600877
2020-01-15 00:56:00,87.64624036153158,103.13175157705943,326.4946,999.2004,-28.999029999999998,75.11683000000001,-4.735991792437871,-0.3542382353161085
2020-01-15 00:57:00,87.64629001617432,103.13051128387451,326.4946,999.2174,-29.01965,74.95818,-4.776903603184718,-0.21127667864994182
2020-01-15 00:58:00,87.6463399887085,103.12926061153412,326.4946,999.2378,-29.02392,74.64851999999999,-4.831948964244555,-0.13753582680302381
2020-01-15 00:59:00,87.64639027913411,103.12799723148346,326.4954,999.2554,-29.006809999999998,74.28761,-4.807110405174615,-0.08245611648443306
2020-01-15 01:00:00,87.64644056955973,103.12674532731374,326.49580000000003,999.2594,-28.99417,74.17936,-5.00722203208546,-0.12014690673544635
2020-01-15 01:01:00,87.64649206797282,103.12549657821656,326.5004,999.2373,-28.99594,74.31864,-4.857548329303521,-0.20055932785821223
2020-01-15 01:02:00,87.64654432932535,103.12422847747803,326.50915,999.2376,-29.033609999999996,74.76656,-4.96176472501509,-0.23100765561826564
2020-01-15 01:03:00,87.64659773508708,103.12294199466706,326.50915,999.2552,-29.04154,74.75863000000001,-4.827956814727057,-0.1359843396084744
2020-01-15 01:04:00,87.64664999643962,103.12165294488271,326.50915,999.2663,-29.03551,74.64692,-4.970142640428462,-0.22403360504432265
2020-01-15 01:05:00,87.64670181274413,103.12035704453785,326.50915,999.2762,-29.02983,74.48163000000001,-4.92240985317879,-0.09646707350128549
2020-01-15 01:06:00,87.6467534383138,103.11907297770182,326.50915,999.2715,-29.0256,74.44022,-4.882701144957642,-0.13009435303766426
2020-01-15 01:07:00,87.646803855896,103.11780683994293,326.50915,999.263,-29.04738,74.52107,-4.872570707354908,-0.10603166080165904
2020-01-15 01:08:00,87.64685338338217,103.11653490861256,326.50915,999.248,-29.06908,74.63974,-4.84449176249791,-0.19121735287165975
2020-01-15 01:09:00,87.64690430959065,103.11527458826701,326.50915,999.2397,-29.07998,74.66201,-4.883311313883199,-0.28624998500641635
2020-01-15 01:10:00,87.64695466359457,103.11402531464894,326.50915,999.2534,-29.092229999999997,74.66774000000001,-4.825089635800739,-0.15262841867525062
2020-01-15 01:11:00,87.64700349171957,103.1127826611201,326.50915,999.2758,-29.12838,74.82996999999999,-4.6200988878756295,-0.12416772951496031
2020-01-15 01:12:00,87.64705181121826,103.11154410044352,326.50915,999.2693,-29.15768,74.89702,-4.60108773367422,-0.08207835425783963
2020-01-15 01:13:00,87.64709841410318,103.11031767527263,326.50915,999.2813,-29.17895,74.7481,-4.930902852651866,-0.13691909819241335
2020-01-15 01:14:00,87.64714622497559,103.10909527937571,326.50915,999.2974,-29.171429999999997,74.42709,-4.7966148773836474,-0.04562474610989573
2020-01-15 01:15:00,87.64719422658285,103.1078844388326,326.50915,999.3089,-29.170040000000004,74.31687,-4.873610812505642,-0.01979373629608044
2020-01-15 01:16:00,87.6472422281901,103.10668110052744,326.50915,999.2942,-29.125809999999998,74.09073000000001,-4.978496421596082,-0.048735817172063274
2020-01-15 01:17:00,87.64728991190592,103.10546483993531,326.50915,999.3044,-29.11068,74.21879,-4.94836281840069,-0.05444199769897119
2020-01-15 01:18:00,87.6473378499349,103.1042431195577,326.50915,999.3389,-29.12197,74.4625,-5.165436382284905,-0.10677068002042049
2020-01-15 01:19:00,87.64738597869874,103.10302051703135,326.50915,999.3469,-29.14927,74.66949,-4.933231366283858,-0.05725034916004212
2020-01-15 01:20:00,87.6474344889323,103.10179460048676,326.51455,999.3574,-29.18272,74.80436999999999,-4.885925604229065,-0.07000429404321441
2020-01-15 01:21:00,87.64748287200928,103.10056467851003,326.5183,999.3802,-29.211090000000002,74.81426,-4.892430626277522,-0.11320129897443254
2020-01-15 01:22:00,87.64753163655598,103.09933353265127,326.5208,999.4126,-29.225959999999997,74.68743,-5.118004649306941,-0.10806245022075549
2020-01-15 01:23:00,87.64757995605468,103.09810389677683,326.5208,999.4057,-29.22557,74.51593000000001,-4.8551346875883565,-0.06821389765076352
2020-01-15 01:24:00,87.64762852986654,103.09687004089355,326.5208,999.3818,-29.22713,74.381,-5.1918250385002755,-0.3435114151520555
2020-01-15 01:25:00,87.64767697652182,103.09561939239502,326.5208,999.3821,-29.23488,74.39558000000001,-4.9640718298880415,-0.2969462890039223
2020-01-15 01:26:00,87.64772567749023,103.09435945351919,326.5208,999.4062,-29.261120000000002,74.62476,-5.0594452018624585,-0.23730419610972447
2020-01-15 01:27:00,87.64777603149413,103.0930825551351,326.5208,999.4312,-29.28305,74.68085,-5.160926989808401,-0.2605029845379923
2020-01-15 01:28:00,87.64782746632893,103.09179744720458,326.5208,999.4509,-29.26333,74.32915,-5.06363163484421,-0.21888515009725354
2020-01-15 01:29:00,87.64787864685059,103.09053488572438,326.5208,999.4526,-29.257340000000003,74.25961,-5.000261501882924,-0.1517444598758981
2020-01-15 01:30:00,87.6479289372762,103.08928190072378,326.5208,999.4677,-29.25843,74.41125,-4.960491720134273,-0.11392990513625105
2020-01-15 01:31:00,87.64797801971434,103.0880120197932,326.5183,999.4849,-29.27093,74.61525999999999,-4.968966513793541,-0.07066773325476876
2020-01-15 01:32:00,87.6480271021525,103.08674805959066,326.515,999.4934,-29.2732,74.56911,-4.995943654682277,-0.16147848656510858
2020-01-15 01:33:00,87.64807643890381,103.08547918001811,326.515,999.5014,-29.289279999999998,74.60214,-4.945531905974744,-0.19770732291088142
2020-01-15 01:34:00,87.64812615712484,103.08418684005737,326.515,999.5148,-29.317120000000003,74.72148,-5.071500782149286,-0.23407467036400356
2020-01-15 01:35:00,87.64817574818929,103.08287657896678,326.515,999.5187,-29.34566,74.69138000000001,-5.090079158655021,-0.4008766227371291
2020-01-15 01:36:00,87.6482240041097,103.08156847159067,326.515,999.5354,-29.33568,74.34618,-5.22279237928246,-0.321351848249952
2020-01-15 01:37:00,87.64827238718668,103.08025710582733,326.515,999.5335,-29.36293,74.36335,-5.037666495633689,-0.36016081549980183
2020-01-15 01:38:00,87.64832045237223,103.07893076737722,326.515,999.5366,-29.384079999999997,74.44814000000001,-4.984301436682276,-0.2094835997194298
2020-01-15 01:39:00,87.64836928049723,103.07759275436402,326.515,999.5243,-29.3993,74.42603000000001,-5.0460753279306285,-0.27737643614658025
2020-01-15 01:40:00,87.64841938018799,103.0762541850408,326.515,999.5286,-29.419340000000002,74.45201999999999,-5.027246171413047,-0.2997390598590877
2020-01-15 01:41:00,87.64846986134846,103.07492198149363,326.515,999.551,-29.43236,74.4439,-5.06861266981832,-0.23382963315443495
2020-01-15 01:42:00,87.64851951599121,103.07359689076742,326.515,999.5619,-29.4301,74.26861,-4.99342239554518,-0.1429190083292974
2020-01-15 01:43:00,87.64856885274251,103.07228405475617,326.5183,999.5615,-29.430020000000003,74.17143,-4.9849699141990795,-0.13310847656816366
2020-01-15 01:44:00,87.64861780802408,103.07098828156789,326.5208,999.5654,-29.4407,74.27991999999999,-4.948067954761777,-0.1715678616217995
2020-01-15 01:45:00,87.64866663614909,103.06968750158946,326.5233,999.5771,-29.427690000000002,74.13481999999999,-5.2322125815949825,-0.06740992002789566
2020-01-15 01:46:00,87.64871629079184,103.06837824980418,326.53000000000003,999.5842,-29.3616,73.78418,-5.616834672196517,0.1284787287712001
2020-01-15 01:47:00,87.64876550038655,103.0670806646347,326.53795,999.5766,-29.33535,73.8283,-5.257420957602532,-0.06848770611532028
2020-01-15 01:48:00,87.64881483713785,103.06579423348109,326.5492,999.5625,-29.36918,74.40159,-4.935959582978447,-0.20346863847417554
2020-01-15 01:49:00,87.64886442820232,103.06449055671692,326.5592,999.5828,-29.424740000000003,74.96876999999999,-4.931555585772762,-0.04872595536092189
2020-01-15 01:50:00,87.64891351064047,103.06318211555481,326.5592,999.5891,-29.453740000000003,75.03268,-5.009283601025504,-0.09069151563834495
2020-01-15 01:51:00,87.64896335601807,103.06187053918839,326.5592,999.6139,-29.448490000000003,74.56254,-5.272603844128869,-0.029895598359475126
2020-01-15 01:52:00,87.64901371002196,103.06059015194575,326.5592,999.6173,-29.44936,74.22554000000001,-5.0584475767067865,0.015317362210948413
2020-01-15 01:53:00,87.6490644454956,103.05933032433192,326.5592,999.623,-29.471120000000003,74.31126,-5.06829026730662,-0.04610200305953831
2020-01-15 01:54:00,87.64911467234293,103.05806789398193,326.5592,999.6339999999999,-29.479570000000002,74.41167,-5.047350055637199,-0.03879856345810308
2020-01-15 01:55:00,87.64916381835938,103.05681180556616,326.5592,999.637,-29.48968,74.51807,-4.776340627231319,-0.03420218127467515
2020-01-15 01:56:00,87.6492114384969,103.05557195345561,326.5592,999.6406,-29.52502,74.70191,-4.94098625891294,-0.024127670397750413
2020-01-15 01:57:00,87.64925842285156,103.05434511502584,326.5592,999.6638,-29.512990000000002,74.44091,-5.098934656684799,0.16680316939427356
2020-01-15 01:58:00,87.64930502573648,103.05310254096985,326.5592,999.6698,-29.49525,74.16086,-4.9551526254011256,0.0726653293844347
2020-01-15 01:59:00,87.64935207366943,103.0518878420194,326.5592,999.6667,-29.5049,74.33329,-4.823141311610839,0.03581281672659986
2020-01-15 02:00:00,87.64940102895102,103.05068184137345,326.5592,999.6752,-29.52962,74.54379,-5.089809149705093,0.0510526037918562
2020-01-15 02:01:00,87.64945030212402,103.04940975507101,326.5592,999.6762,-29.53146,74.49469,-4.9570055844279794,0.042704756389556925
2020-01-15 02:02:00,87.6495013554891,103.04815354744593,326.5592,999.6853,-29.52807,74.32746,-5.135585126629417,0.0814059467165905
2020-01-15 02:03:00,87.64955368041991,103.04689490000406,326.5592,999.6829,-29.526690000000002,74.27163,-4.93423731891959,0.05466646632934084
2020-01-15 02:04:00,87.64960651397705,103.04561915397645,326.5592,999.6911,-29.55462,74.44869,-5.152798317623402,0.057468938972721186
2020-01-15 02:05:00,87.64965909322103,103.04432283639908,326.5592,999.6812,-29.57095,74.43701,-4.9787913960295125,0.041197718115531794
2020-01-15 02:06:00,87.649711672465,103.04304104248682,326.5592,999.6894,-29.596459999999997,74.46193000000001,-4.9226667499577585,0.138211879852888
2020-01-15 02:07:00,87.64976329803467,103.04176785548528,326.5592,999.6782,-29.597920000000002,74.25832,-4.972586545587077,0.08565103711132196
2020-01-15 02:08:00,87.64981409708659,103.0405082821846,326.5592,999.6767,-29.619629999999997,74.29194,-4.993125384584441,0.09868505050484967
2020-01-15 02:09:00,87.64986629486083,103.03928089141846,326.56375,999.6673,-29.62655,74.40720999999999,-5.117818877739304,0.03203569216792362
2020-01-15 02:10:00,87.64991849263508,103.03805207808813,326.56579999999997,999.6638,-29.63676,74.404,-5.006132619613352,-0.08812218125357786
2020-01-15 02:11:00,87.64996973673503,103.03680578867595,326.56624999999997,999.6819,-29.63598,74.20006,-5.293799633530333,-0.019498887206897693
2020-01-15 02:12:00,87.65002040863037,103.03554341395696,326.56624999999997,999.6879,-29.61825,74.01814,-5.226998479223672,0.05935548791629382
2020-01-15 02:13:00,87.65007133483887,103.03426290353138,326.56624999999997,999.6741,-29.6187,74.10658000000001,-5.151225982605376,0.019614815497380565
2020-01-15 02:14:00,87.65012302398682,103.03298900326094,326.56795,999.6633,-29.610559999999996,74.22298,-5.044161902821566,-0.03485868939070343
2020-01-15 02:15:00,87.65017579396564,103.03168388009071,326.5842,999.6614,-29.62528,74.51392,-5.095604566118441,0.0006855111897979442
2020-01-15 02:16:00,87.6502285639445,103.03035851915678,326.5996,999.6629,-29.629070000000002,74.61794,-5.0005868705932714,0.007412463565745519
2020-01-15 02:17:00,87.65028139750163,103.02904652555783,326.60085000000004,999.6634,-29.64783,74.7015,-5.085742402018357,-0.04862273479702
2020-01-15 02:18:00,87.65033384958903,103.02771798173586,326.60375,999.6682,-29.66749,74.61628,-4.9363730644357116,-0.06293258657210828
2020-01-15 02:19:00,87.65038560231527,103.02636530995369,326.60579999999993,999.6455,-29.6698,74.45942,-5.035349606176673,-0.1146002177528275
2020-01-15 02:20:00,87.65043697357179,103.0250478208065,326.6079,999.6348,-29.686429999999998,74.52888,-5.04264295915662,-0.06483155368302651
2020-01-15 02:21:00,87.65048694610596,103.02374356587728,326.61080000000004,999.6243,-29.67737,74.33388000000001,-5.5208210976362,-0.16042862913810985
2020-01-15 02:22:00,87.6505355834961,103.02241609096527,326.61244999999997,999.6074,-29.66075,74.10521,-5.105276822912753,-0.20537553408127013
2020-01-15 02:23:00,87.65058326721191,103.02112319072087,326.61915,999.5862,-29.65744,74.21713000000001,-5.230189323968307,-0.34151255883196785
2020-01-15 02:24:00,87.65063082377117,103.01990687648455,326.6325,999.5646,-29.66177,74.37705,-4.961588167751732,-0.34226276811770284
2020-01-15 02:25:00,87.65067793528239,103.01862234075864,326.64250000000004,999.5654,-29.672159999999998,74.5731,-5.178267331788949,-0.3332834463723803
2020-01-15 02:26:00,87.65072542826336,103.0173359076182,326.64585,999.5638,-29.66175,74.52767,-5.275111432131111,-0.3648465674144028
2020-01-15 02:27:00,87.65077355702718,103.01604285140833,326.64795000000004,999.5699,-29.647029999999997,74.38282,-5.374575523635541,-0.39871058910333185
2020-01-15 02:28:00,87.65082047780355,103.01468934516112,326.6575,999.573,-29.61717,74.07271,-5.293795657894756,-0.41584671554661307
2020-01-15 02:29:00,87.65086650848389,103.01334173679352,326.6575,999.5762,-29.6316,74.30731999999999,-5.217528201266167,-0.38118281676820714
2020-01-15 02:30:00,87.65091241200766,103.0121293514967,326.6575,999.6008,-29.64735,74.46534,-5.536857969607034,-0.3521217601601497
2020-01-15 02:31:00,87.65095666249593,103.01092774371305,326.6575,999.6042,-29.647070000000003,74.3355,-5.239040324395812,-0.2207343357085271
2020-01-15 02:32:00,87.65100104014078,103.0096743096908,326.6575,999.6114,-29.66747,74.43374,-5.375417919990785,-0.2581483541626828
2020-01-15 02:33:00,87.65104592641195,103.00841099719206,326.6575,999.6065,-29.66752,74.37873,-5.266240464553863,-0.299258434315004
2020-01-15 02:34:00,87.65109144846598,103.00712067037821,326.6575,999.6089,-29.666109999999996,74.33278,-5.711235560195388,-0.2646248413860718
2020-01-15 02:35:00,87.65113722483316,103.00579017649095,326.6575,999.5798,-29.6363,74.09018,-5.436422921745237,-0.30571538499586354
2020-01-15 02:36:00,87.65118300120035,103.00447894185781,326.6575,999.5995,-29.60608,73.99186,-5.822681422194521,-0.27217026161965285
2020-01-15 02:37:00,87.65122915903727,103.00322430729867,326.6575,999.6016,-29.602809999999998,74.13978,-5.60042512916266,-0.23280466478474598
2020-01-15 02:38:00,87.65127544403077,103.00192572126785,326.6575,999.5898,-29.59435,74.28134,-5.387807491520103,-0.18747508363037507
2020-01-15 02:39:00,87.6513224919637,103.0006072036922,326.64795000000004,999.5998,-29.6186,74.63688,-5.811192306024544,-0.12279199024180436
2020-01-15 02:40:00,87.65137011210123,102.99928868611653,326.64585,999.5746,-29.59011,74.4189,-5.427146076885465,-0.09821560183378023
2020-01-15 02:41:00,87.6514165242513,102.99799423217773,326.64250000000004,999.5638,-29.639640000000004,74.70213000000001,-5.250258409683033,-0.22503370501652545
2020-01-15 02:42:00,87.65146249135336,102.99666137695313,326.6325,999.5695,-29.662440000000004,74.75419000000001,-5.496965988606238,-0.11306631899756982
2020-01-15 02:43:00,87.65150788625081,102.9953811009725,326.61915,999.5703,-29.677390000000003,74.69338,-5.257146714958085,-0.054023993267443206
2020-01-15 02:44:00,87.6515526453654,102.99418182373047,326.61244999999997,999.5728,-29.66215,74.52254,-5.4554839719357675,-0.20008931339715513
2020-01-15 02:45:00,87.65159695943197,102.99292475382487,326.61080000000004,999.573,-29.66651,74.53327,-5.202644152620966,0.023956511672159942
2020-01-15 02:46:00,87.65164076487223,102.99166488647462,326.6079,999.5753,-29.65431,74.57254,-5.574011680781138,-0.08009784921946916
2020-01-15 02:47:00,87.65168488820393,102.99040813446045,326.60579999999993,999.5702,-29.554440000000003,73.92874,-5.765797984131936,-0.060860432687954345
2020-01-15 02:48:00,87.65172913869222,102.98913453420003,326.60375,999.5718,-29.543509999999998,74.17058,-5.468895481980988,-0.008942170832673057
2020-01-15 02:49:00,87.65177326202394,102.98787587483723,326.60085000000004,999.5722,-29.5632,74.61221,-5.51342194264978,0.05865781758601306
2020-01-15 02:50:00,87.65181636810303,102.9866548538208,326.5996,999.5598,-29.601229999999997,74.88738000000001,-5.44216933647597,-0.05889803905551234
2020-01-15 02:51:00,87.65185896555583,102.98543478647868,326.5842,999.5622,-29.64671,75.09165,-5.421188692469055,0.1125112209690801
2020-01-15 02:52:00,87.65190099080404,102.9842009862264,326.5675,999.5498,-29.64913,74.86993000000001,-5.573723454858066,-0.002878379566247804
2020-01-15 02:53:00,87.65194263458251,102.98297061920167,326.5675,999.5322,-29.6231,74.45223,-5.6637718363776015,0.034367519517395015
2020-01-15 02:54:00,87.65198497772217,102.98169962565103,326.5675,999.5222,-29.60612,74.28222,-5.653576004186496,0.12197050793334654
2020-01-15 02:55:00,87.65202763875325,102.98040116628012,326.5675,999.5013,-29.62698,74.48538,-5.362245505777315,0.1879028472662735
2020-01-15 02:56:00,87.65207004547118,102.97920207977295,326.56375,999.4997,-29.655340000000002,74.73719,-5.463420710507316,0.25741947238297236
2020-01-15 02:57:00,87.65211226145426,102.97799574534098,326.56375,999.4995,-29.64147,74.52431,-5.58879128479384,0.24672983517845093
2020-01-15 02:58:00,87.65215422312419,102.97674331665038,326.56375,999.4763,-29.62417,74.45425999999999,-5.309491771803971,0.20899081224643748
2020-01-15 02:59:00,87.65219593048096,102.97547156016032,326.56375,999.4646,-29.638170000000002,74.72555,-5.460725897831641,0.13155044969533083
2020-01-15 03:00:00,87.65223712921143,102.97419465382893,326.56375,999.4388,-29.666999999999998,74.94418,-5.304315068477104,-0.06236138093829946
2020-01-15 03:01:00,87.65227794647217,102.97292836507161,326.5592,999.4397,-29.71615,75.09763000000001,-5.280077588784688,-0.158338617738046
2020-01-15 03:02:00,87.65231870015462,102.97166493733724,326.54544999999996,999.4462,-29.74188,74.93515,-5.21708440059613,-0.040213522373042265
2020-01-15 03:03:00,87.6523603439331,102.97040055592855,326.53000000000003,999.4524,-29.76734,74.84393,-5.205181601630495,-0.09973832039723383
2020-01-15 03:04:00,87.65240205128988,102.96913369496663,326.5233,999.4818,-29.716929999999998,74.46518,-5.618195644144255,0.05170831148807771
2020-01-15 03:05:00,87.65244235992432,102.9678726832072,326.5233,999.4829,-29.67813,74.2149,-5.080541156654666,0.1894202658990908
2020-01-15 03:06:00,87.65248209635416,102.96660842895508,326.5233,999.4948,-29.682470000000002,74.46108000000001,-5.396870849694598,0.2103218235725428
2020-01-15 03:07:00,87.6525224685669,102.96534277598063,326.5183,999.48,-29.655520000000003,74.5062,-5.140488399206679,0.05370441639631554
2020-01-15 03:08:00,87.65256265004477,102.96407972971598,326.515,999.477,-29.695870000000003,74.93248,-5.169593023400902,-0.09954695063513608
2020-01-15 03:09:00,87.65260327657063,102.9627950668335,326.515,999.4816,-29.73589,75.06237,-5.1829638769902475,-0.11638947389435338
2020-01-15 03:10:00,87.65264364878337,102.96152324676514,326.515,999.4946,-29.771290000000004,74.98358,-5.1900440039724804,-0.038148350865205356
2020-01-15 03:11:00,87.65268472035727,102.96026109059652,326.51374999999996,999.4976,-29.79021,74.74435,-5.17128102315526,-0.17228275956724962
2020-01-15 03:12:00,87.65272579193115,102.95900650024413,326.51374999999996,999.5042,-29.80865,74.58758,-5.050513187912989,-0.169096044968287
2020-01-15 03:13:00,87.65276800791423,102.95775527954102,326.51374999999996,999.5089,-29.81992,74.59513000000001,-4.937171142248533,-0.06662694057848785
2020-01-15 03:14:00,87.65280984242757,102.9565170288086,326.51374999999996,999.5186,-29.82446,74.50117,-5.141474192059886,-0.03741499013303292
2020-01-15 03:15:00,87.65285269419351,102.95525436401367,326.51374999999996,999.5259,-29.82419,74.47747,-5.1751244455093754,-0.06543743571735146
